"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: ThreeLayerCNN  |  dataset: CIFAR100(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
2,58,4.049316,0.10084,0.89916
2,59,4.04922,0.10124,0.89876
2,60,4.045849,0.1016,0.8984
2,61,4.048588,0.1016,0.8984
2,62,4.044397,0.10264,0.89736
2,63,4.043835,0.10216,0.89784
2,64,4.043144,0.10296,0.8970400000000001
2,65,4.041697,0.10228,0.89772
2,66,4.040418,0.10244,0.89756
2,67,4.038881,0.10332,0.89668
2,68,4.04093,0.10216,0.89784
2,69,4.036867,0.1024,0.8976
2,70,4.038485,0.10168,0.89832
2,71,4.036328,0.10284,0.89716
2,72,4.035533,0.10204,0.89796
2,73,4.033207,0.1048,0.8952
2,74,4.03347,0.10348,0.89652
2,75,4.032116,0.10368,0.89632
2,76,4.030333,0.10316,0.89684
2,77,4.031521,0.1054,0.8946000000000001
2,78,4.029167,0.10456,0.89544
2,79,4.029188,0.10536,0.89464
2,80,4.027621,0.10672,0.89328
2,81,4.02774,0.1056,0.8944
2,82,4.028822,0.10432,0.89568
2,83,4.026885,0.10412,0.89588
2,84,4.027009,0.1058,0.8942
2,85,4.024929,0.10604,0.89396
2,86,4.024049,0.10468,0.89532
2,87,4.023267,0.10444,0.89556
2,88,4.024475,0.10556,0.89444
2,89,4.025997,0.10432,0.89568
2,90,4.020926,0.10708,0.89292
2,91,4.023877,0.10472,0.89528
2,92,4.021155,0.1052,0.8948
2,93,4.019499,0.10644,0.89356
2,94,4.019504,0.107,0.893
2,95,4.018975,0.10496,0.8950400000000001
2,96,4.020873,0.10552,0.8944799999999999
2,97,4.017971,0.10684,0.89316
2,98,4.017586,0.10592,0.89408
2,99,4.016821,0.10688,0.89312
2,100,4.01858,0.10688,0.89312
3,1,4.66323,0.01744,0.98256
3,2,4.517011,0.0266,0.9734
3,3,4.437686,0.03712,0.96288
3,4,4.364256,0.0454,0.9546
3,5,4.301131,0.05796,0.94204
3,6,4.253382,0.06572,0.93428
3,7,4.212726,0.07324,0.92676
3,8,4.181335,0.07924,0.92076
3,9,4.153012,0.08456,0.91544
3,10,4.124864,0.0888,0.9112
3,11,4.102439,0.09232,0.90768
3,12,4.081353,0.09804,0.90196
3,13,4.065092,0.09852,0.9014800000000001
3,14,4.0496,0.1042,0.8958
3,15,4.034879,0.1066,0.8934
3,16,4.022019,0.10572,0.89428
3,17,4.013929,0.1108,0.8892
3,18,3.998388,0.11212,0.88788
3,19,3.989693,0.115,0.885
3,20,3.979471,0.1152,0.8848
3,21,3.974109,0.11576,0.88424
3,22,3.966562,0.11976,0.88024
3,23,3.95739,0.1228,0.8772
3,24,3.951076,0.12332,0.87668
3,25,3.942623,0.1248,0.8752
3,26,3.940394,0.12532,0.87468
3,27,3.932451,0.1258,0.8742
3,28,3.928794,0.12732,0.87268
3,29,3.925986,0.12824,0.87176
3,30,3.92156,0.12816,0.87184
3,31,3.917678,0.12984,0.87016
3,32,3.91262,0.13084,0.8691599999999999
3,33,3.906946,0.1324,0.8676
3,34,3.902111,0.1334,0.8666
3,35,3.901325,0.13364,0.86636
3,36,3.89684,0.13248,0.8675200000000001
3,37,3.892008,0.134,0.866
3,38,3.89122,0.1344,0.8656
3,39,3.888632,0.135,0.865
3,40,3.885428,0.13604,0.8639600000000001
3,41,3.882678,0.13636,0.86364
3,42,3.876796,0.13672,0.86328
3,43,3.876927,0.13944,0.86056
3,44,3.872344,0.13656,0.86344
3,45,3.871052,0.13928,0.86072
3,46,3.869952,0.14012,0.85988
3,47,3.866421,0.13888,0.86112
3,48,3.865463,0.14228,0.85772
3,49,3.863024,0.14168,0.85832
3,50,3.859173,0.14188,0.85812
3,51,3.85704,0.14156,0.85844
3,52,3.857544,0.1418,0.8582
3,53,3.850853,0.14288,0.85712
3,54,3.852742,0.14132,0.85868
3,55,3.849016,0.1424,0.8576
3,56,3.847829,0.14444,0.85556
3,57,3.844116,0.14412,0.85588
3,58,3.846138,0.14216,0.8578399999999999
3,59,3.843346,0.14404,0.85596
3,60,3.844168,0.14412,0.85588
3,61,3.839237,0.14496,0.85504
3,62,3.837798,0.14396,0.85604
3,63,3.834437,0.14608,0.85392
3,64,3.834069,0.14576,0.85424
3,65,3.834847,0.14504,0.8549599999999999
3,66,3.832964,0.14624,0.85376
3,67,3.830579,0.14464,0.85536
3,68,3.829344,0.14552,0.85448
3,69,3.826213,0.14672,0.85328
3,70,3.827783,0.14724,0.85276
3,71,3.825584,0.14584,0.85416
3,72,3.823685,0.14984,0.85016
3,73,3.823384,0.14612,0.85388
3,74,3.825189,0.14736,0.8526400000000001
3,75,3.818137,0.14808,0.85192
3,76,3.820678,0.147,0.853
3,77,3.820797,0.1464,0.8536
3,78,3.820257,0.14768,0.85232
3,79,3.816032,0.14796,0.85204
3,80,3.814232,0.14792,0.85208
3,81,3.816092,0.14672,0.85328
3,82,3.815027,0.14644,0.85356
3,83,3.813354,0.14788,0.85212
3,84,3.811415,0.1472,0.8528
3,85,3.81263,0.14752,0.85248
3,86,3.80966,0.14908,0.85092
3,87,3.810794,0.14956,0.85044
3,88,3.809187,0.14892,0.8510800000000001
3,89,3.805764,0.1506,0.8493999999999999
3,90,3.806304,0.1494,0.8506
3,91,3.80371,0.1508,0.8492
3,92,3.80503,0.15024,0.84976
3,93,3.80572,0.14812,0.85188
3,94,3.804281,0.14856,0.85144
3,95,3.801844,0.15072,0.84928
3,96,3.802402,0.15148,0.8485199999999999
3,97,3.804576,0.15076,0.84924
3,98,3.798882,0.1524,0.8476
3,99,3.801511,0.15128,0.84872
3,100,3.79817,0.15068,0.84932
4,1,4.647258,0.01408,0.98592
4,2,4.50788,0.02596,0.97404
4,3,4.396032,0.04488,0.95512
4,4,4.297381,0.06172,0.93828
4,5,4.229512,0.07276,0.92724
4,6,4.177449,0.08288,0.91712
4,7,4.127895,0.08988,0.91012
4,8,4.090993,0.09668,0.90332
4,9,4.052496,0.10472,0.89528
4,10,4.02174,0.11188,0.88812
4,11,3.997041,0.1162,0.8838
4,12,3.97213,0.11948,0.88052
4,13,3.94809,0.12476,0.87524
4,14,3.93106,0.12764,0.87236
4,15,3.915317,0.13336,0.86664
4,16,3.899114,0.13488,0.86512
4,17,3.885247,0.13816,0.8618399999999999
4,18,3.870688,0.1404,0.8596
4,19,3.859117,0.1422,0.8578
4,20,3.845883,0.14532,0.85468
4,21,3.836846,0.14756,0.85244
4,22,3.827635,0.15172,0.84828
4,23,3.817808,0.15132,0.84868
4,24,3.811193,0.15304,0.8469599999999999
4,25,3.799346,0.15592,0.8440799999999999
4,26,3.790515,0.15672,0.84328
