units,epoch,train_loss,train_accuracy
1,1000,2.015301063656807,0.194
2,1000,1.7061593979597092,0.4165
3,1000,1.3940217941999435,0.59575
4,1000,1.1621202155947685,0.727
5,1000,1.0379748195409775,0.77375
6,1000,0.9819237925112247,0.79175
7,1000,0.9339108541607857,0.80325
8,1000,0.9021240249276161,0.80925
9,1000,0.8822208046913147,0.81525
10,1000,0.8743231631815434,0.8155
11,1000,0.8665402792394161,0.81675
12,1000,0.8583883121609688,0.81575
13,1000,0.8600385822355747,0.82
14,1000,0.8597619347274303,0.816
15,1000,0.8552910052239895,0.821
16,1000,0.8508273623883724,0.82325
17,1000,0.8557850793004036,0.8235
18,1000,0.8570588491857052,0.82075
19,1000,0.8564615435898304,0.8185
20,1000,0.847199346870184,0.824
21,1000,0.8677260875701904,0.81325
22,1000,0.85108308121562,0.81575
23,1000,0.8541392683982849,0.81725
24,1000,0.8561614193022251,0.8205
25,1000,0.8544064871966839,0.81875
26,1000,0.8449161238968372,0.825
27,1000,0.8493588007986546,0.819
28,1000,0.8444489352405071,0.82275
29,1000,0.8519807644188404,0.82475
30,1000,0.8507619462907314,0.81475
31,1000,0.8484190665185452,0.822
32,1000,0.8497250564396381,0.82475
33,1000,0.8475066237151623,0.81925
34,1000,0.8442082442343235,0.822
35,1000,0.8554343469440937,0.81825
36,1000,0.8500593714416027,0.8175
37,1000,0.8566826283931732,0.81975
38,1000,0.8491738997399807,0.81775
39,1000,0.847801323980093,0.82375
40,1000,0.8504884801805019,0.81975
41,1000,0.8537488803267479,0.8195
42,1000,0.8478096947073936,0.825
43,1000,0.8516871333122253,0.82025
44,1000,0.8478328287601471,0.8205
45,1000,0.8467847518622875,0.8175
46,1000,0.8514353185892105,0.8205
47,1000,0.8454804755747318,0.82025
48,1000,0.8468526639044285,0.82325
49,1000,0.8500388003885746,0.81675
50,1000,0.8480664566159248,0.81925
51,1000,0.8529460206627846,0.81775
52,1000,0.8454086184501648,0.82125
53,1000,0.8567838631570339,0.81775
54,1000,0.8473418429493904,0.8215
55,1000,0.8463303074240685,0.81925
56,1000,0.848068356513977,0.8275
57,1000,0.8455122113227844,0.82375
58,1000,0.8463391847908497,0.81875
59,1000,0.8488762751221657,0.818
60,1000,0.8454920537769794,0.8245
61,1000,0.8447657339274883,0.823
62,1000,0.847322840243578,0.82325
63,1000,0.8502328284084797,0.8225
64,1000,0.8479504324495792,0.8195
65,1000,0.8482802771031857,0.82275
66,1000,0.8478300757706165,0.8265
67,1000,0.8500633612275124,0.8255
68,1000,0.8485793620347977,0.8245
69,1000,0.845738809555769,0.82425
70,1000,0.8513653837144375,0.8225
71,1000,0.8409534804522991,0.824
72,1000,0.846942838281393,0.82325
73,1000,0.8487743437290192,0.823
74,1000,0.8510453924536705,0.822
75,1000,0.8469003029167652,0.821
76,1000,0.8508342579007149,0.824
77,1000,0.8476654998958111,0.82575
78,1000,0.8471273817121983,0.822
79,1000,0.8471699021756649,0.81925
80,1000,0.8507383316755295,0.82425
81,1000,0.8480752371251583,0.819
82,1000,0.8466552421450615,0.82425
83,1000,0.8446814604103565,0.8235
84,1000,0.8477898091077805,0.81975
85,1000,0.8458027057349682,0.8235
86,1000,0.8449535742402077,0.823
87,1000,0.8519112840294838,0.82225
88,1000,0.8440945483744144,0.8205
89,1000,0.8477609753608704,0.827
90,1000,0.8555745519697666,0.81575
91,1000,0.8463994339108467,0.8245
92,1000,0.8471425846219063,0.82175
93,1000,0.8561819009482861,0.82125
94,1000,0.8471813388168812,0.82275
95,1000,0.8496655747294426,0.82075
96,1000,0.8488304242491722,0.82125
97,1000,0.8486066497862339,0.8195
98,1000,0.8472798764705658,0.82125
99,1000,0.8464726582169533,0.82575
100,1000,0.8489034548401833,0.82225

"La ejecución ha durado 27 hora(s), 0 minuto(s) y 30 segundo(s)."
