"┌───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR10(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
2,32,1.575365,0.47312,0.52688
2,33,1.561614,0.48232,0.5176799999999999
2,34,1.561091,0.48256,0.51744
2,35,1.559479,0.48288,0.51712
2,36,1.550724,0.48452,0.5154799999999999
2,37,1.539274,0.48936,0.51064
2,38,1.53879,0.48884,0.5111600000000001
2,39,1.532376,0.48944,0.51056
2,40,1.524686,0.49068,0.50932
2,41,1.518586,0.49508,0.50492
2,42,1.520207,0.49504,0.5049600000000001
2,43,1.516672,0.49504,0.5049600000000001
2,44,1.506305,0.49912,0.50088
2,45,1.501254,0.5002,0.4998
2,46,1.500252,0.49992,0.5000800000000001
2,47,1.499792,0.50028,0.49972000000000005
2,48,1.488665,0.50288,0.49712
2,49,1.489868,0.50392,0.49607999999999997
2,50,1.482074,0.50652,0.49348000000000003
2,51,1.478806,0.50392,0.49607999999999997
2,52,1.482738,0.506,0.494
2,53,1.47295,0.5088,0.49119999999999997
2,54,1.464923,0.51236,0.48763999999999996
2,55,1.47102,0.50912,0.49088
2,56,1.464319,0.5108,0.48919999999999997
2,57,1.465724,0.51036,0.48963999999999996
2,58,1.460325,0.5112,0.4888
2,59,1.454994,0.51416,0.48584000000000005
2,60,1.45103,0.51644,0.48356
2,61,1.443957,0.51888,0.48112
2,62,1.445421,0.51688,0.48312
2,63,1.437243,0.52028,0.47972000000000004
2,64,1.442704,0.51896,0.48104
2,65,1.437266,0.52072,0.47928000000000004
2,66,1.434152,0.51912,0.48088
2,67,1.428941,0.5244,0.4756
2,68,1.425295,0.52144,0.47856
2,69,1.421106,0.52516,0.47484000000000004
2,70,1.423269,0.52496,0.47504
2,71,1.427025,0.52284,0.47716000000000003
2,72,1.428213,0.52328,0.47672000000000003
2,73,1.416602,0.52684,0.47316
2,74,1.411129,0.52924,0.47075999999999996
2,75,1.412828,0.52908,0.47092
2,76,1.411008,0.52592,0.47407999999999995
2,77,1.404653,0.5322,0.4678
2,78,1.398752,0.53544,0.46456
2,79,1.402378,0.53052,0.46948
2,80,1.400982,0.5314,0.4686
2,81,1.396801,0.53292,0.46708000000000005
2,82,1.39891,0.5314,0.4686
2,83,1.388978,0.53512,0.46487999999999996
2,84,1.386505,0.5368,0.46319999999999995
2,85,1.386042,0.53528,0.46472
2,86,1.390649,0.53336,0.46664000000000005
2,87,1.380316,0.53584,0.46416
2,88,1.387836,0.53808,0.46192
2,89,1.384565,0.53556,0.46443999999999996
2,90,1.381103,0.53788,0.46212
2,91,1.38293,0.53736,0.46264000000000005
2,92,1.376137,0.53676,0.46324
2,93,1.375564,0.53584,0.46416
2,94,1.375707,0.53628,0.46372
2,95,1.371742,0.54232,0.45768
2,96,1.377087,0.53616,0.46384000000000003
2,97,1.366714,0.5404,0.4596
2,98,1.363835,0.5424,0.4576
2,99,1.366261,0.53852,0.46148
2,100,1.361862,0.54292,0.45708000000000004
3,1,2.134184,0.20104,0.79896
3,2,1.971514,0.2884,0.7116
3,3,1.904186,0.3278,0.6722
3,4,1.84337,0.36244,0.63756
3,5,1.79927,0.38528,0.6147199999999999
3,6,1.760278,0.40308,0.59692
3,7,1.734108,0.41952,0.58048
3,8,1.701431,0.43504,0.56496
3,9,1.669175,0.44516,0.55484
3,10,1.650303,0.45548,0.54452
3,11,1.624688,0.46588,0.5341199999999999
3,12,1.600869,0.4746,0.5254
3,13,1.581795,0.48252,0.5174799999999999
3,14,1.556362,0.49184,0.50816
3,15,1.537167,0.4976,0.5024
3,16,1.518408,0.50564,0.49436
3,17,1.501839,0.51452,0.48548
3,18,1.479104,0.5178,0.48219999999999996
3,19,1.466462,0.52384,0.47616
3,20,1.451402,0.5322,0.4678
3,21,1.431778,0.53428,0.46572
3,22,1.411553,0.5444,0.4556
3,23,1.391032,0.548,0.45199999999999996
3,24,1.37811,0.5506,0.4494
3,25,1.360881,0.5576,0.4424
3,26,1.351069,0.5636,0.4364
3,27,1.330084,0.56992,0.43008
3,28,1.325512,0.56848,0.43152
3,29,1.306851,0.57476,0.42523999999999995
3,30,1.288758,0.58268,0.41732
3,31,1.282629,0.5822,0.41779999999999995
3,32,1.263996,0.5886,0.4114
3,33,1.260813,0.59124,0.40876
3,34,1.24567,0.59504,0.40496
