"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
54,39,0.07904,0.9759,0.02410000000000001
54,40,0.07325,0.97756,0.022440000000000015
54,41,0.059241,0.9816,0.018399999999999972
54,42,0.079028,0.97684,0.02315999999999996
54,43,0.07186,0.97874,0.021259999999999946
54,44,0.065215,0.98012,0.01988000000000001
54,45,0.056288,0.98344,0.01656000000000002
54,46,0.054435,0.98436,0.015639999999999987
54,47,0.062733,0.98098,0.019020000000000037
54,48,0.065121,0.98078,0.019220000000000015
54,49,0.064751,0.98054,0.019460000000000033
54,50,0.062244,0.98164,0.018360000000000043
54,51,0.063351,0.98106,0.018939999999999957
54,52,0.04708,0.9861,0.013900000000000023
54,53,0.057228,0.98308,0.016920000000000046
54,54,0.059509,0.98248,0.01751999999999998
54,55,0.052402,0.98436,0.015639999999999987
54,56,0.047795,0.98546,0.014539999999999997
54,57,0.058941,0.98294,0.017059999999999964
54,58,0.177813,0.94874,0.05125999999999997
54,59,0.039897,0.98824,0.011759999999999993
54,60,0.03044,0.9911,0.008900000000000019
54,61,0.028667,0.99216,0.007839999999999958
54,62,0.031706,0.99096,0.009040000000000048
54,63,0.034339,0.99002,0.009979999999999989
54,64,0.043308,0.98756,0.012440000000000007
54,65,0.046441,0.9867,0.013299999999999979
54,66,0.04978,0.98418,0.015819999999999945
54,67,0.049118,0.98524,0.014759999999999995
54,68,0.051068,0.98456,0.01544000000000001
54,69,0.039995,0.9882,0.011800000000000033
54,70,0.052166,0.98428,0.015719999999999956
54,71,0.037837,0.98844,0.011560000000000015
54,72,0.03197,0.9903,0.009700000000000042
54,73,0.038591,0.98888,0.011120000000000019
54,74,0.051825,0.98406,0.015939999999999954
54,75,0.042206,0.98766,0.012340000000000018
54,76,0.040445,0.98782,0.012179999999999969
54,77,0.034324,0.98986,0.010140000000000038
54,78,0.033849,0.98958,0.010419999999999985
54,79,0.050594,0.98416,0.015839999999999965
54,80,0.044472,0.98682,0.01317999999999997
54,81,0.051327,0.98544,0.014560000000000017
54,82,0.037428,0.98838,0.011619999999999964
54,83,0.029756,0.99146,0.008539999999999992
54,84,0.034544,0.99,0.010000000000000009
54,85,0.045441,0.9868,0.01319999999999999
54,86,0.05386,0.98374,0.016260000000000052
54,87,0.035569,0.99018,0.009820000000000051
54,88,0.026031,0.99238,0.00761999999999996
54,89,0.031707,0.99054,0.009460000000000024
54,90,0.035191,0.98998,0.010020000000000029
54,91,0.042612,0.98744,0.012560000000000016
54,92,0.030676,0.99098,0.009020000000000028
54,93,0.036744,0.989,0.01100000000000001
54,94,0.031445,0.99078,0.009220000000000006
54,95,0.029936,0.99068,0.009319999999999995
54,96,0.028235,0.9919,0.008099999999999996
54,97,0.035709,0.98884,0.011159999999999948
54,98,0.048506,0.98538,0.014619999999999966
54,99,0.034789,0.98946,0.010539999999999994
54,100,0.029797,0.99148,0.008519999999999972
55,1,4.442062,0.04092,0.95908
55,2,4.067236,0.09294,0.90706
55,3,3.815359,0.14852,0.85148
55,4,3.582586,0.20008,0.79992
55,5,3.358443,0.25228,0.7477199999999999
55,6,3.166742,0.29788,0.7021200000000001
55,7,2.986586,0.34018,0.6598200000000001
55,8,2.798819,0.38232,0.61768
55,9,2.612395,0.42424,0.57576
55,10,2.412033,0.46574,0.53426
55,11,2.163608,0.5087,0.49129999999999996
55,12,1.825281,0.57046,0.42954000000000003
55,13,1.44139,0.64142,0.35858
55,14,1.044406,0.72398,0.27602000000000004
55,15,0.703519,0.8056,0.19440000000000002
55,16,0.480849,0.86278,0.13722
55,17,0.351814,0.89636,0.10363999999999995
55,18,0.269075,0.91984,0.08016000000000001
55,19,0.221108,0.93502,0.06498000000000004
55,20,0.173775,0.94992,0.05008000000000001
55,21,0.169545,0.94848,0.05152000000000001
55,22,0.142907,0.95726,0.04274
55,23,0.132422,0.961,0.039000000000000035
55,24,0.136221,0.95964,0.04035999999999995
55,25,0.199333,0.9408,0.05920000000000003
55,26,0.116756,0.96568,0.03432000000000002
55,27,0.094869,0.97096,0.029039999999999955
55,28,0.088367,0.97318,0.026819999999999955
55,29,0.078509,0.97696,0.02303999999999995
55,30,0.104912,0.9679,0.03210000000000002
55,31,0.108124,0.96688,0.03312000000000004
55,32,0.086251,0.97436,0.025639999999999996
55,33,0.076025,0.9764,0.023599999999999954
55,34,0.069117,0.97898,0.02102000000000004
55,35,0.080697,0.97606,0.02393999999999996
55,36,0.081357,0.97522,0.024780000000000024
55,37,0.087594,0.97416,0.025839999999999974
55,38,0.073934,0.9781,0.02190000000000003
55,39,0.074772,0.97778,0.022220000000000018
55,40,0.06703,0.97958,0.020419999999999994
55,41,0.067503,0.979,0.02100000000000002
55,42,0.073316,0.97756,0.022440000000000015
55,43,0.07476,0.97754,0.022460000000000035
55,44,0.061635,0.9811,0.018900000000000028
55,45,0.058688,0.98226,0.017739999999999978
55,46,0.070853,0.97862,0.021379999999999955
55,47,0.063716,0.9808,0.019199999999999995
55,48,0.059628,0.98238,0.01761999999999997
55,49,0.063064,0.98144,0.01856000000000002
55,50,0.059653,0.98254,0.01746000000000003
55,51,0.045,0.98626,0.013739999999999974
55,52,0.058078,0.98236,0.01763999999999999
55,53,0.055055,0.9831,0.016900000000000026
55,54,0.058611,0.98212,0.017880000000000007
55,55,0.052878,0.9844,0.015599999999999947
55,56,0.059296,0.98186,0.018140000000000045
55,57,0.063419,0.98156,0.018440000000000012
55,58,0.049026,0.98586,0.014140000000000041
55,59,0.043764,0.986,0.014000000000000012
55,60,0.04719,0.98554,0.014460000000000028
55,61,0.051622,0.9843,0.015700000000000047
55,62,0.062486,0.98136,0.01863999999999999
55,63,0.047317,0.98632,0.013680000000000025
55,64,0.041164,0.9877,0.012299999999999978
55,65,0.042149,0.98736,0.012639999999999985
55,66,0.042287,0.98714,0.012859999999999983
55,67,0.040638,0.98784,0.012159999999999949
55,68,0.044841,0.9864,0.013599999999999945
55,69,0.046179,0.98594,0.014059999999999961
55,70,0.042804,0.98778,0.012220000000000009
55,71,0.06742,0.97842,0.021580000000000044
55,72,0.042241,0.98692,0.01307999999999998
55,73,0.034163,0.98926,0.010739999999999972
55,74,0.037411,0.98836,0.011639999999999984
55,75,0.036607,0.98918,0.010820000000000052
55,76,0.039145,0.9885,0.011499999999999955
55,77,0.049609,0.98444,0.015560000000000018
55,78,0.041769,0.98752,0.012480000000000047
55,79,0.041406,0.9874,0.012599999999999945
55,80,0.032191,0.99024,0.009759999999999991
55,81,0.049493,0.98866,0.011340000000000017
55,82,0.266343,0.9245,0.07550000000000001
55,83,0.035359,0.98974,0.010260000000000047
55,84,0.016194,0.99576,0.0042400000000000215
55,85,0.013984,0.9961,0.0039000000000000146
55,86,0.017657,0.99554,0.0044600000000000195
55,87,0.019012,0.99528,0.0047199999999999465
55,88,0.040767,0.98834,0.011660000000000004
55,89,0.036372,0.98946,0.010539999999999994
55,90,0.035076,0.98872,0.011279999999999957
55,91,0.039628,0.98808,0.011920000000000042
55,92,0.031885,0.99142,0.008580000000000032
55,93,0.023077,0.99258,0.007419999999999982
55,94,0.033227,0.9905,0.009499999999999953
55,95,0.037793,0.98892,0.011079999999999979
55,96,0.035101,0.9898,0.010199999999999987
55,97,0.035283,0.98934,0.010660000000000003
55,98,0.036629,0.98988,0.010120000000000018
55,99,0.028223,0.99226,0.007739999999999969
55,100,0.027025,0.99206,0.007939999999999947
56,1,4.497824,0.03252,0.96748
56,2,4.128713,0.07924,0.92076
56,3,3.911043,0.1281,0.8719
56,4,3.71082,0.17244,0.82756
56,5,3.517848,0.21682,0.78318
56,6,3.307533,0.26672,0.7332799999999999
56,7,3.131122,0.30704,0.69296
56,8,2.955513,0.34712,0.65288
56,9,2.7916,0.38536,0.6146400000000001
56,10,2.605473,0.42724,0.5727599999999999
56,11,2.431186,0.45938,0.54062
56,12,2.178737,0.50674,0.49326000000000003
56,13,1.868905,0.5624,0.4376
56,14,1.502958,0.6317,0.36829999999999996
56,15,1.100659,0.71528,0.28472
56,16,0.761821,0.79116,0.20884000000000003
56,17,0.525572,0.8479,0.1521
56,18,0.361601,0.89466,0.10533999999999999
56,19,0.272364,0.91956,0.08043999999999996
56,20,0.197722,0.94008,0.05991999999999997
56,21,0.171563,0.94922,0.05078000000000005
56,22,0.151567,0.95454,0.045459999999999945
56,23,0.144048,0.95678,0.043220000000000036
56,24,0.1167,0.96602,0.03398000000000001
56,25,0.122454,0.96346,0.03654000000000002
56,26,0.186734,0.944,0.05600000000000005
56,27,0.100793,0.96886,0.031139999999999946
56,28,0.08725,0.97376,0.02624000000000004
56,29,0.068565,0.98078,0.019220000000000015
56,30,0.085696,0.97436,0.025639999999999996
56,31,0.086479,0.97396,0.026039999999999952
56,32,0.081994,0.97588,0.02412000000000003
56,33,0.090346,0.97172,0.028279999999999972
56,34,0.074707,0.97696,0.02303999999999995
56,35,0.077872,0.97658,0.023419999999999996
56,36,0.064589,0.9806,0.019399999999999973
56,37,0.062401,0.98112,0.018880000000000008
56,38,0.069369,0.97972,0.020279999999999965
56,39,0.084142,0.97438,0.025619999999999976
56,40,0.064694,0.98026,0.01973999999999998
56,41,0.065057,0.98026,0.01973999999999998
56,42,0.063036,0.98126,0.01873999999999998
56,43,0.074487,0.97806,0.02193999999999996
56,44,0.073125,0.97858,0.021419999999999995
56,45,0.069474,0.97932,0.02068000000000003
56,46,0.052525,0.98446,0.015539999999999998
56,47,0.050372,0.98546,0.014539999999999997
56,48,0.058728,0.98238,0.01761999999999997
56,49,0.065489,0.98092,0.019079999999999986
56,50,0.066162,0.98004,0.019959999999999978
56,51,0.049137,0.98608,0.013920000000000043
56,52,0.049521,0.9852,0.014800000000000035
56,53,0.053597,0.98384,0.016159999999999952
56,54,0.058823,0.98252,0.01748000000000005
56,55,0.063061,0.98056,0.019440000000000013
56,56,0.05529,0.98358,0.01641999999999999
56,57,0.053788,0.98344,0.01656000000000002
56,58,0.047939,0.98524,0.014759999999999995
56,59,0.051102,0.98474,0.015260000000000051
56,60,0.048377,0.98618,0.013820000000000054
56,61,0.04415,0.98702,0.012979999999999992
