"┌────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: True | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 200  │
└────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
1,157,3.822573,0.1455,0.8545
1,158,3.82162,0.1431,0.8569
1,159,3.821438,0.14392,0.85608
1,160,3.821196,0.14406,0.85594
1,161,3.819245,0.14464,0.85536
1,162,3.820371,0.145,0.855
1,163,3.818823,0.1433,0.8567
1,164,3.819856,0.14438,0.85562
1,165,3.81862,0.14512,0.85488
1,166,3.819273,0.14398,0.85602
1,167,3.817217,0.14478,0.85522
1,168,3.817994,0.14474,0.85526
1,169,3.815177,0.14582,0.8541799999999999
1,170,3.815041,0.14544,0.85456
1,171,3.815844,0.1453,0.8547
1,172,3.814955,0.14582,0.8541799999999999
1,173,3.814576,0.14424,0.85576
1,174,3.814904,0.14676,0.85324
1,175,3.814099,0.14494,0.8550599999999999
1,176,3.814301,0.14694,0.85306
1,177,3.812087,0.14666,0.85334
1,178,3.811985,0.1467,0.8533
1,179,3.81184,0.1461,0.8539
1,180,3.811333,0.14784,0.85216
1,181,3.810329,0.14632,0.85368
1,182,3.81102,0.14706,0.85294
1,183,3.81132,0.14516,0.85484
1,184,3.809011,0.146,0.854
1,185,3.809941,0.14796,0.85204
1,186,3.809186,0.14664,0.85336
1,187,3.810067,0.14844,0.85156
1,188,3.809022,0.14714,0.85286
1,189,3.810889,0.14668,0.85332
1,190,3.80741,0.14728,0.85272
1,191,3.808914,0.14782,0.8521799999999999
1,192,3.80653,0.14804,0.85196
1,193,3.8066,0.14742,0.85258
1,194,3.806717,0.14738,0.8526199999999999
1,195,3.806508,0.14766,0.85234
1,196,3.805121,0.14804,0.85196
1,197,3.806323,0.14746,0.85254
1,198,3.805932,0.14756,0.85244
1,199,3.804608,0.14644,0.85356
1,200,3.803364,0.14694,0.85306
2,1,4.524225,0.0237,0.9763
2,2,4.307428,0.04918,0.95082
2,3,4.215753,0.06354,0.93646
2,4,4.142564,0.07632,0.9236800000000001
2,5,4.083153,0.08954,0.91046
2,6,4.035859,0.0998,0.9002
2,7,3.997358,0.1068,0.8932
2,8,3.967718,0.11252,0.88748
2,9,3.938863,0.11868,0.88132
2,10,3.917837,0.12488,0.87512
2,11,3.89441,0.12892,0.87108
2,12,3.874825,0.13368,0.86632
2,13,3.856301,0.13714,0.86286
2,14,3.840781,0.14194,0.85806
2,15,3.824345,0.1452,0.8548
2,16,3.809276,0.15084,0.84916
2,17,3.796211,0.15094,0.84906
2,18,3.784209,0.15566,0.84434
2,19,3.771058,0.15706,0.84294
2,20,3.758405,0.16018,0.83982
2,21,3.750012,0.16238,0.83762
2,22,3.734501,0.16516,0.83484
2,23,3.722891,0.16814,0.83186
2,24,3.718783,0.16802,0.8319799999999999
2,25,3.706112,0.16968,0.83032
2,26,3.699918,0.17148,0.82852
2,27,3.691039,0.17278,0.8272200000000001
2,28,3.683034,0.17638,0.82362
2,29,3.676438,0.17686,0.82314
2,30,3.668986,0.17794,0.82206
2,31,3.663322,0.1794,0.8206
2,32,3.656517,0.18084,0.81916
2,33,3.648683,0.18232,0.81768
2,34,3.641766,0.18204,0.81796
2,35,3.633392,0.18538,0.81462
2,36,3.631623,0.18592,0.81408
2,37,3.624779,0.18562,0.81438
2,38,3.619156,0.18728,0.81272
2,39,3.61375,0.1914,0.8086
2,40,3.608376,0.19124,0.80876
2,41,3.602441,0.19182,0.80818
2,42,3.59853,0.19094,0.80906
