"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(8000/1000) | data_augmentation: no | noise: 0.1 | batch_size: 256 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

subset,units,epoch,train_loss,train_accuracy,train_error
subset_1,1.0,1000.0,1.80026575922966,0.326625,0.6733750000000001
subset_1,2.0,1000.0,1.3467850647866726,0.623875,0.37612500000000004
subset_1,3.0,1000.0,1.0202789902687073,0.746375,0.253625
subset_1,4.0,1000.0,1.015445301309228,0.7485,0.25149999999999995
subset_1,5.0,1000.0,0.8305250238627195,0.797875,0.202125
subset_1,6.0,1000.0,0.6223391089588404,0.847375,0.152625
subset_1,7.0,1000.0,0.5421684989705682,0.867625,0.13237500000000002
subset_1,8.0,1000.0,0.5406205905601382,0.871375,0.128625
subset_1,9.0,1000.0,0.4691162733361125,0.886125,0.11387499999999995
subset_1,10.0,1000.0,0.3842603759840131,0.89675,0.10324999999999995
subset_1,11.0,1000.0,0.3250135905109346,0.9215,0.07850000000000001
subset_1,12.0,1000.0,0.2920247791334986,0.931875,0.06812499999999999
subset_1,13.0,1000.0,0.214243792463094,0.950125,0.049875
subset_1,14.0,1000.0,0.1799078010953962,0.957375,0.042625000000000024
subset_1,15.0,1000.0,0.0737227111821994,0.987125,0.01287499999999997
subset_1,16.0,1000.0,0.0493045256007462,0.9905,0.009499999999999953
subset_1,17.0,1000.0,0.0554730661679059,0.98925,0.010750000000000037
subset_1,18.0,1000.0,0.0166964352538343,0.998,0.0020000000000000018
subset_1,19.0,1000.0,0.0207435764023102,0.996125,0.003874999999999962
subset_1,20.0,1000.0,0.0077232874755281,0.99975,0.00024999999999997247
subset_1,21.0,1000.0,0.0080516999660176,0.999875,0.00012500000000004174
subset_1,22.0,1000.0,0.0083124918746761,0.999875,0.00012500000000004174
subset_1,23.0,1000.0,0.0021254234088701,1.0,0.0
subset_1,24.0,1000.0,0.0035686741466633,0.999875,0.00012500000000004174
subset_1,25.0,1000.0,0.0015555354839307,1.0,0.0
subset_1,26.0,1000.0,0.000911057310077,1.0,0.0
subset_1,27.0,1000.0,0.0033466287277406,1.0,0.0
subset_1,28.0,1000.0,0.0009996280241466,1.0,0.0
subset_1,29.0,1000.0,0.0009321642155555,1.0,0.0
subset_1,30.0,1000.0,0.0008853584185999,1.0,0.0
subset_1,31.0,1000.0,0.0008597857331551,1.0,0.0
subset_1,32.0,1000.0,0.000504982570419,1.0,0.0
subset_1,33.0,1000.0,0.0007797724683769,1.0,0.0
subset_1,34.0,1000.0,0.0005901364038436,1.0,0.0
subset_1,35.0,1000.0,0.0005877621051695,1.0,0.0
subset_1,36.0,1000.0,0.0004195072378934,1.0,0.0
subset_1,37.0,1000.0,0.1087538222782313,0.974875,0.025124999999999953
subset_1,38.0,1000.0,0.0004665072265197,1.0,0.0
subset_1,39.0,1000.0,0.0006289618659138,1.0,0.0
subset_1,40.0,1000.0,0.0002783455865937,1.0,0.0
subset_1,41.0,1000.0,0.0003065682908527,1.0,0.0
subset_1,42.0,1000.0,0.0004514918246059,1.0,0.0
subset_1,43.0,1000.0,0.0003534026195666,1.0,0.0
subset_1,44.0,1000.0,0.0348784765083109,0.988125,0.011874999999999969
subset_1,45.0,1000.0,0.0002397298549112,1.0,0.0
subset_1,46.0,1000.0,0.0002241778411189,1.0,0.0
subset_1,47.0,1000.0,0.0001967229338788,1.0,0.0
subset_1,48.0,1000.0,0.0003345391019138,1.0,0.0
subset_1,49.0,1000.0,0.0001800585778255,1.0,0.0
subset_1,50.0,1000.0,0.0002942597920991,1.0,0.0
subset_1,60.0,1000.0,0.0001877148947642,1.0,0.0
subset_1,70.0,1000.0,8.034256711653143e-05,1.0,0.0
subset_1,80.0,1000.0,7.711337400451157e-05,1.0,0.0
subset_1,90.0,1000.0,4.370691237909341e-05,1.0,0.0
subset_1,100.0,1000.0,5.187357658087421e-05,1.0,0.0
subset_1,110.0,1000.0,7.911336672350444e-05,1.0,0.0
subset_1,120.0,1000.0,7.460805159098527e-05,1.0,0.0
subset_1,130.0,1000.0,1.5743369914389405e-05,1.0,0.0
