"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.1 | batch_size: 128 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1.0,1000.0,1.762696534395218,0.30625,0.69375
2.0,1000.0,1.271011646836996,0.6395,0.3605
3.0,1000.0,0.9452489465475082,0.751,0.249
4.0,1000.0,0.9311604537069798,0.76125,0.23875
5.0,1000.0,0.6954449284821749,0.8235,0.1765
6.0,1000.0,0.3859064476564526,0.906,0.0939999999999999
7.0,1000.0,0.2980407942086458,0.93375,0.06625
8.0,1000.0,0.09882426133845,0.98075,0.0192499999999999
9.0,1000.0,0.0442281690775416,0.99525,0.00475
10.0,1000.0,0.0199964588100556,0.9985,0.0014999999999999
11.0,1000.0,0.0395845678867772,0.99275,0.0072499999999999
12.0,1000.0,0.0297558373131323,0.99375,0.0062499999999999
13.0,1000.0,0.0013349435212148,1.0,0.0
14.0,1000.0,0.001817637368731,1.0,0.0
15.0,1000.0,0.0011735018942999,1.0,0.0
16.0,1000.0,0.0005990495146761,1.0,0.0
17.0,1000.0,0.0003306656913082,1.0,0.0
18.0,1000.0,0.0003907902491846,1.0,0.0
19.0,1000.0,0.000433160292232,1.0,0.0
20.0,1000.0,0.0002383904927683,1.0,0.0
21.0,1000.0,0.0004499689503063,1.0,0.0
22.0,1000.0,0.0003751631770683,1.0,0.0
23.0,1000.0,0.0001560640093885,1.0,0.0
24.0,1000.0,8.006016901163093e-05,1.0,0.0
25.0,1000.0,0.0002138725071745,1.0,0.0
26.0,1000.0,0.0001358850217911,1.0,0.0
27.0,1000.0,0.0009728991244628,1.0,0.0
28.0,1000.0,0.0001430233860446,1.0,0.0
29.0,1000.0,0.0001134880640165,1.0,0.0
30.0,1000.0,0.0001650418173539,1.0,0.0
31.0,1000.0,0.0001205799999297,1.0,0.0
32.0,1000.0,3.767279093835896e-05,1.0,0.0
33.0,1000.0,0.0001762567123932,1.0,0.0
34.0,1000.0,8.756293459555309e-05,1.0,0.0
35.0,1000.0,4.633926721453463e-05,1.0,0.0
36.0,1000.0,5.622263859095256e-05,1.0,0.0
37.0,1000.0,7.013905542407883e-05,1.0,0.0
38.0,1000.0,3.523899414403786e-05,1.0,0.0
39.0,1000.0,9.804197566154472e-05,1.0,0.0
40.0,1000.0,6.658466077169578e-05,1.0,0.0
41.0,1000.0,0.0001019640478716,1.0,0.0
42.0,1000.0,6.408667093182885e-05,1.0,0.0
43.0,1000.0,0.0001665709946792,1.0,0.0
44.0,1000.0,5.585996473200794e-05,1.0,0.0
45.0,1000.0,4.931382466111245e-05,1.0,0.0
46.0,1000.0,3.9871536614555225e-05,1.0,0.0
47.0,1000.0,5.880283981696266e-05,1.0,0.0
48.0,1000.0,5.848718700462996e-05,1.0,0.0
49.0,1000.0,7.915473292996467e-05,1.0,0.0
50.0,1000.0,3.159161647658948e-05,1.0,0.0
,,,,
