"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.1 | batch_size: 64 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1.0,1000.0,1.758161122836764,0.31425,0.6857500000000001
2.0,1000.0,1.2738818384352184,0.63375,0.3662499999999999
3.0,1000.0,0.9478592106274196,0.73425,0.26575
4.0,1000.0,0.91948977443907,0.76725,0.23275
5.0,1000.0,0.6812928020954132,0.82725,0.1727499999999999
6.0,1000.0,0.336594258508985,0.9175,0.0825
7.0,1000.0,0.2614253415238289,0.934,0.0659999999999999
8.0,1000.0,0.0675411097232311,0.986,0.014
9.0,1000.0,0.0271158118784013,0.99325,0.00675
10.0,1000.0,0.0076389611617381,0.99975,0.0002499999999999
11.0,1000.0,0.0285866372582931,0.99625,0.00375
12.0,1000.0,0.0049845429612249,0.99975,0.0002499999999999
13.0,1000.0,0.0009859105311555,1.0,0.0
14.0,1000.0,0.0009180898265358,1.0,0.0
15.0,1000.0,0.0010297477142774,1.0,0.0
16.0,1000.0,0.0004211212764771,1.0,0.0
17.0,1000.0,0.0002695562779701,1.0,0.0
18.0,1000.0,0.0003335225774208,1.0,0.0
19.0,1000.0,0.0001876013964878,1.0,0.0
20.0,1000.0,9.020998757997794e-05,1.0,0.0
21.0,1000.0,0.0002104797227759,1.0,0.0
22.0,1000.0,0.0001714292962528,1.0,0.0
23.0,1000.0,0.0003661981550283,1.0,0.0
24.0,1000.0,9.466735441708892e-05,1.0,0.0
25.0,1000.0,0.0014232093352124,1.0,0.0
26.0,1000.0,0.0015476369871831,1.0,0.0
27.0,1000.0,8.883437667030929e-05,1.0,0.0
28.0,1000.0,0.000249641400712,1.0,0.0
29.0,1000.0,5.048213673338372e-05,1.0,0.0
30.0,1000.0,4.776583779266008e-05,1.0,0.0
31.0,1000.0,5.8839504119879125e-05,1.0,0.0
32.0,1000.0,5.586285482826902e-05,1.0,0.0
33.0,1000.0,2.421105369966614e-05,1.0,0.0
34.0,1000.0,0.082907624745978,0.9725,0.0274999999999999
35.0,1000.0,2.2254915772161137e-05,1.0,0.0
36.0,1000.0,1.6884313893006903e-05,1.0,0.0
37.0,1000.0,5.580847833438644e-05,1.0,0.0
38.0,1000.0,1.9555966345150308e-05,1.0,0.0
39.0,1000.0,3.772040508920327e-05,1.0,0.0
40.0,1000.0,2.8011292150560105e-05,1.0,0.0
41.0,1000.0,3.155402491901195e-05,1.0,0.0
42.0,1000.0,2.4789996940752542e-05,1.0,0.0
43.0,1000.0,8.893385477547002e-05,1.0,0.0
44.0,1000.0,2.8237662090326748e-05,1.0,0.0
45.0,1000.0,2.700495393323113e-05,1.0,0.0
46.0,1000.0,3.905579706042772e-05,1.0,0.0
47.0,1000.0,0.0001175589948125,1.0,0.0
48.0,1000.0,9.12648997943925e-06,1.0,0.0
49.0,1000.0,2.651548774814555e-05,1.0,0.0
50.0,1000.0,3.147004047475223e-05,1.0,0.0
,,,,
