"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.3 | batch_size: 256 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1,1000,2.007058709859848,0.21975,0.78025
2,1000,1.747448444366455,0.38625,0.61375
3,1000,1.5317596644163132,0.53175,0.46825
4,1000,1.3478503972291946,0.62425,0.37575
5,1000,1.3203961178660393,0.60475,0.39525
6,1000,1.0431630685925484,0.69625,0.3037499999999999
7,1000,0.9241321086883544,0.73025,0.26975
8,1000,1.010826114565134,0.7115,0.2885
9,1000,0.8635008335113525,0.74575,0.25425
10,1000,0.610834876075387,0.82875,0.17125
11,1000,0.4370895307511091,0.885,0.1149999999999999
12,1000,0.4934662692248821,0.86025,0.13975
13,1000,0.2913928162306547,0.93125,0.0687499999999999
14,1000,0.3231370393186807,0.91875,0.08125
15,1000,0.2255699057132005,0.95175,0.04825
16,1000,0.1039242141414433,0.9895,0.0104999999999999
17,1000,0.0712506163399666,0.99225,0.00775
18,1000,0.0415963868144899,0.99575,0.0042499999999999
19,1000,0.0597721564117819,0.99225,0.00775
20,1000,0.0471831974573433,0.9955,0.0044999999999999
21,1000,0.0941487923264503,0.991,0.009
22,1000,0.0129723940044641,1.0,0.0
23,1000,0.0119248194387182,1.0,0.0
24,1000,0.0098437666310928,1.0,0.0
25,1000,0.002770929961116,1.0,0.0
26,1000,0.0379290512646548,0.99125,0.00875
27,1000,0.0088032229687087,1.0,0.0
28,1000,0.0032270641386276,1.0,0.0
29,1000,0.0013165876735001,1.0,0.0
30,1000,0.00152472328773,1.0,0.0
31,1000,0.0018792994014802,1.0,0.0
32,1000,0.001462062507926,1.0,0.0
33,1000,0.0011288841669738,1.0,0.0
34,1000,0.0007333781686611,1.0,0.0
35,1000,0.0010968250098812,1.0,0.0
36,1000,0.0013525762769859,1.0,0.0
37,1000,0.0007045225756883,1.0,0.0
38,1000,0.0004060570463479,1.0,0.0
39,1000,0.0013669463442056,1.0,0.0
40,1000,9.152802022072136e-05,1.0,0.0
41,1000,6.972044479880424e-05,1.0,0.0
42,1000,0.0004137081305088,1.0,0.0
43,1000,0.0004032316228403,1.0,0.0
44,1000,0.0003751050717255,1.0,0.0
45,1000,5.556577207244118e-05,1.0,0.0
46,1000,0.0002128909354723,1.0,0.0
47,1000,0.0004807087061635,1.0,0.0
48,1000,0.0003198470094503,1.0,0.0
49,1000,0.0003597303129936,1.0,0.0
50,1000,4.852950178246829e-05,1.0,0.0
51,1000,4.122719769839023e-05,1.0,0.0
52,1000,4.547917296804371e-05,1.0,0.0
53,1000,3.8722841964045074e-05,1.0,0.0
54,1000,0.0002348790603718,1.0,0.0
55,1000,0.0002049910563073,1.0,0.0
56,1000,1.9077236288467248e-05,1.0,0.0
57,1000,2.0654156855925976e-05,1.0,0.0
58,1000,1.890726900910522e-05,1.0,0.0
59,1000,2.064425916614709e-05,1.0,0.0
60,1000,0.000205694474971,1.0,0.0
61,1000,0.0002889615225285,1.0,0.0
62,1000,1.723581084434045e-05,1.0,0.0
63,1000,1.775490926547718e-05,1.0,0.0
64,1000,1.3514272836800956e-05,1.0,0.0
65,1000,1.7781979693154426e-05,1.0,0.0
66,1000,0.0001618666547074,1.0,0.0
67,1000,0.0001400047081006,1.0,0.0
68,1000,0.0001123687352446,1.0,0.0
69,1000,1.4144630540613434e-05,1.0,0.0
70,1000,1.5014866221463308e-05,1.0,0.0
71,1000,1.4089668809447176e-05,1.0,0.0
72,1000,1.4860523265269876e-05,1.0,0.0
73,1000,1.3472604166508972e-05,1.0,0.0
74,1000,0.0001444184367755,1.0,0.0
75,1000,1.2000622461982856e-05,1.0,0.0
76,1000,9.808025538404763e-06,1.0,0.0
77,1000,9.615019007469527e-05,1.0,0.0
78,1000,0.0001058882753568,1.0,0.0
79,1000,1.1707284727435764e-05,1.0,0.0
80,1000,9.7002688903558e-06,1.0,0.0
81,1000,9.288089984238468e-06,1.0,0.0
82,1000,4.266269775143883e-05,1.0,0.0
83,1000,1.0782221124827627e-05,1.0,0.0
84,1000,0.0001494919997639,1.0,0.0
85,1000,6.218859789441922e-05,1.0,0.0
86,1000,8.157436582223454e-06,1.0,0.0
87,1000,6.941079476519008e-06,1.0,0.0
88,1000,8.822259786711584e-06,1.0,0.0
89,1000,0.0001023309614538,1.0,0.0
90,1000,7.883284837362226e-06,1.0,0.0
91,1000,6.947629714204595e-06,1.0,0.0
92,1000,6.0024862307273e-06,1.0,0.0
93,1000,6.58576357182028e-06,1.0,0.0
94,1000,6.121658429947274e-06,1.0,0.0
95,1000,8.524240428187113e-06,1.0,0.0
96,1000,6.6227290460574295e-06,1.0,0.0
97,1000,5.829623262343375e-06,1.0,0.0
98,1000,6.117874761457642e-06,1.0,0.0
99,1000,7.19154795092436e-06,1.0,0.0
100,1000,7.416659968839667e-06,1.0,0.0
