"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.1 | batch_size: 32 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1.0,1000.0,1.7572367010116576,0.31,0.69
2.0,1000.0,1.2667752113342283,0.6385,0.3615
3.0,1000.0,1.2547081990242004,0.587,0.261
4.0,1000.0,0.9143103325366974,0.7475,0.2524999999999999
5.0,1000.0,0.6871060371398926,0.82375,0.17625
6.0,1000.0,0.319698872745037,0.921,0.0789999999999999
7.0,1000.0,0.2120950026512146,0.948,0.052
8.0,1000.0,0.1371212348788976,0.965,0.035
9.0,1000.0,0.3211908504366875,0.918,0.0819999999999999
10.0,1000.0,0.0138707587905228,0.99675,0.0032499999999999
11.0,1000.0,0.0251703940797597,0.995,0.005
12.0,1000.0,0.0054235797435976,0.999,0.001
13.0,1000.0,0.0007631385410786,1.0,0.0
14.0,1000.0,0.0012826528387377,1.0,0.0
15.0,1000.0,0.0005013265932793,1.0,0.0
16.0,1000.0,0.0003045575495634,1.0,0.0
17.0,1000.0,0.0016911481369752,1.0,0.0
18.0,1000.0,0.0006266414608107,1.0,0.0
19.0,1000.0,0.0001746537549188,1.0,0.0
20.0,1000.0,0.0001746498083812,1.0,0.0
21.0,1000.0,0.0001855202422593,1.0,0.0
22.0,1000.0,8.998144088400295e-05,1.0,0.0
23.0,1000.0,8.712450915481895e-05,1.0,0.0
24.0,1000.0,9.330852036509896e-05,1.0,0.0
25.0,1000.0,6.987292979465564e-05,1.0,0.0
26.0,1000.0,0.0002537900290299,1.0,0.0
27.0,1000.0,5.346322801051429e-05,1.0,0.0
28.0,1000.0,7.402889827790204e-05,1.0,0.0
29.0,1000.0,3.170902743295301e-05,1.0,0.0
30.0,1000.0,5.015333331539296e-05,1.0,0.0
31.0,1000.0,3.8018906290744783e-05,1.0,0.0
32.0,1000.0,1.3683960198250134e-05,1.0,0.0
33.0,1000.0,3.085084580379771e-05,1.0,0.0
34.0,1000.0,0.0001068858377548,1.0,0.0
35.0,1000.0,0.0001230893699867,1.0,0.0
36.0,1000.0,5.7822551480057885e-05,1.0,0.0
37.0,1000.0,1.4354178025314468e-05,1.0,0.0
38.0,1000.0,1.517142248678738e-05,1.0,0.0
39.0,1000.0,5.5214247049661936e-06,1.0,0.0
40.0,1000.0,1.249099690858202e-05,1.0,0.0
41.0,1000.0,6.886114959343104e-06,1.0,0.0
42.0,1000.0,2.5216938903213305e-05,1.0,0.0
43.0,1000.0,9.434888695523114e-06,1.0,0.0
44.0,1000.0,1.636423524496422e-05,1.0,0.0
45.0,1000.0,6.200442778708748e-05,1.0,0.0
46.0,1000.0,8.749149446839511e-05,1.0,0.0
47.0,1000.0,3.6543227583820224e-05,1.0,0.0
48.0,1000.0,5.378381742411875e-05,1.0,0.0
49.0,1000.0,5.61933407880133e-06,1.0,0.0
50.0,1000.0,1.579450194810761e-05,1.0,0.0
,,,,
