"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.4 | batch_size: 256 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1,1000,2.071919471025467,0.20675,0.79325
2,1000,1.8793126195669172,0.30825,0.69175
3,1000,1.7115936279296875,0.42775,0.5722499999999999
4,1000,1.5806201100349426,0.51375,0.4862499999999999
5,1000,1.502643458545208,0.527,0.473
6,1000,1.376411311328411,0.5785,0.4215
7,1000,1.1101973503828049,0.65625,0.34375
8,1000,1.2030705735087397,0.62475,0.37525
9,1000,1.0383461900055408,0.68,0.3199999999999999
10,1000,0.907833520323038,0.7215,0.2784999999999999
11,1000,0.7769726142287254,0.7675,0.2325
12,1000,0.6851807720959187,0.7925,0.2075
13,1000,0.4450224656611681,0.88375,0.1162499999999999
14,1000,0.4978242088109255,0.869,0.131
15,1000,0.3660172317177057,0.90275,0.0972499999999999
16,1000,0.4030209425836801,0.8885,0.1115
17,1000,0.2974650058895349,0.93625,0.0637499999999999
18,1000,0.122832465916872,0.98175,0.0182499999999999
19,1000,0.1367875598371029,0.98075,0.0192499999999999
20,1000,0.1157456771470606,0.98425,0.01575
21,1000,0.2659768871963024,0.93875,0.06125
22,1000,0.0714898814912885,0.99275,0.0072499999999999
23,1000,0.0271456076297909,1.0,0.0
24,1000,0.0222417666809633,0.99925,0.00075
25,1000,0.0089668991276994,1.0,0.0
26,1000,0.0158166679320856,1.0,0.0
27,1000,0.0185069306171499,1.0,0.0
28,1000,0.0065000325557775,1.0,0.0
29,1000,0.0041058555943891,1.0,0.0
30,1000,0.0055540653993375,1.0,0.0
31,1000,0.0054502433922607,1.0,0.0
32,1000,0.003253494243836,1.0,0.0
33,1000,0.0019140040312777,1.0,0.0
34,1000,0.0013937851108494,1.0,0.0
35,1000,0.0020739641695399,1.0,0.0
36,1000,0.0018949737423099,1.0,0.0
37,1000,0.0017407157793059,1.0,0.0
38,1000,0.0013791738601867,1.0,0.0
39,1000,0.0020582164361258,1.0,0.0
40,1000,0.0011144003619847,1.0,0.0
41,1000,0.0005488828846864,1.0,0.0
42,1000,0.0004615010839188,1.0,0.0
43,1000,0.0015541500106337,1.0,0.0
44,1000,0.001140651613241,1.0,0.0
45,1000,0.0001729815558064,1.0,0.0
46,1000,0.0006968315319682,1.0,0.0
47,1000,0.0004712372065114,1.0,0.0
48,1000,0.000324795168126,1.0,0.0
49,1000,0.0003449423766141,1.0,0.0
50,1000,0.0006312629666354,1.0,0.0
51,1000,0.0004517608413152,1.0,0.0
52,1000,0.000404045529649,1.0,0.0
53,1000,0.0004158654774073,1.0,0.0
54,1000,0.0003688208853418,1.0,0.0
55,1000,0.0002606227981232,1.0,0.0
56,1000,0.0004468349561648,1.0,0.0
57,1000,0.0004982702157576,1.0,0.0
58,1000,0.00058616412025,1.0,0.0
59,1000,0.0002665771044121,1.0,0.0
60,1000,0.0002484032247593,1.0,0.0
61,1000,0.0002485486293153,1.0,0.0
62,1000,3.824016084763571e-05,1.0,0.0
63,1000,4.886044848717575e-05,1.0,0.0
64,1000,2.8303472163315743e-05,1.0,0.0
65,1000,3.049302961244393e-05,1.0,0.0
66,1000,0.0002763237171166,1.0,0.0
67,1000,2.3171909333541407e-05,1.0,0.0
68,1000,0.0001465647815166,1.0,0.0
69,1000,2.0894493786727253e-05,1.0,0.0
70,1000,0.0002187070458603,1.0,0.0
71,1000,0.0001585493173479,1.0,0.0
72,1000,0.000199304781745,1.0,0.0
73,1000,1.9425137224970968e-05,1.0,0.0
74,1000,0.0001973187854673,1.0,0.0
75,1000,1.8159724277211357e-05,1.0,0.0
76,1000,5.321076992004237e-05,1.0,0.0
77,1000,1.7171541344396246e-05,1.0,0.0
78,1000,0.000201330802156,1.0,0.0
79,1000,0.0001713021783871,1.0,0.0
80,1000,0.000144228328736,1.0,0.0
81,1000,0.000154199258759,1.0,0.0
82,1000,9.29373409235268e-05,1.0,0.0
83,1000,1.690709859758499e-05,1.0,0.0
84,1000,1.4458467376243789e-05,1.0,0.0
85,1000,0.0001212186821248,1.0,0.0
86,1000,0.0001030326070576,1.0,0.0
87,1000,1.1993533234999632e-05,1.0,0.0
88,1000,1.2944709283146947e-05,1.0,0.0
89,1000,1.4592989600714644e-05,1.0,0.0
90,1000,0.0001530044655737,1.0,0.0
91,1000,1.048809525627803e-05,1.0,0.0
92,1000,1.1440161017617356e-05,1.0,0.0
93,1000,0.000102345815776,1.0,0.0
94,1000,9.363629800418494e-06,1.0,0.0
95,1000,0.0001035908808262,1.0,0.0
96,1000,9.399029522683122e-06,1.0,0.0
97,1000,0.0001025441765705,1.0,0.0
98,1000,8.57219359318151e-06,1.0,0.0
99,1000,1.0692453201954775e-05,1.0,0.0
100,1000,1.0298853680978937e-05,1.0,0.0
