"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Modelo: 2NN  |  dataset: MNIST(4000/1000) | data_augmentation: no | noise: 0.2 | batch_size: 256 | learning_rate: default | epochs: 1000  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epoch,train_loss,train_accuracy,train_error
1,1000,1.910418309271336,0.27175,0.7282500000000001
2,1000,1.5666043385863304,0.4985,0.5015000000000001
3,1000,1.2693916261196136,0.6495,0.3505
4,1000,1.0673187896609306,0.71575,0.28425
5,1000,1.0415736809372902,0.7115,0.2885
6,1000,0.7446394674479961,0.80425,0.1957499999999999
7,1000,0.6394701078534126,0.82325,0.1767499999999999
8,1000,0.7244419120252132,0.803,0.1969999999999999
9,1000,0.3745390828698873,0.9055,0.0945
10,1000,0.3244948573410511,0.9205,0.0795
11,1000,0.2638161433860659,0.93775,0.06225
12,1000,0.1939424639567732,0.957,0.043
13,1000,0.0842604073695838,0.989,0.011
14,1000,0.0880078668706119,0.9895,0.0104999999999999
15,1000,0.0450557774165645,0.99575,0.0042499999999999
16,1000,0.011440209869761,1.0,0.0
17,1000,0.0268219194840639,0.9985,0.0014999999999999
18,1000,0.0067359077511355,1.0,0.0
19,1000,0.003936794862966,1.0,0.0
20,1000,0.003127933901851,1.0,0.0
21,1000,0.0107549187669064,1.0,0.0
22,1000,0.0032021622901083,1.0,0.0
23,1000,0.0013736629334744,1.0,0.0
24,1000,0.0014865434932289,1.0,0.0
25,1000,0.0009336418988823,1.0,0.0
26,1000,0.0023032324606901,1.0,0.0
27,1000,0.0016118292551254,1.0,0.0
28,1000,0.000916889464861,1.0,0.0
29,1000,0.0003940989590773,1.0,0.0
30,1000,0.0008622729874332,1.0,0.0
31,1000,8.653479744680226e-05,1.0,0.0
32,1000,7.255269520101137e-05,1.0,0.0
33,1000,0.000347815999703,1.0,0.0
34,1000,0.0003155974518449,1.0,0.0
35,1000,0.0002769799302768,1.0,0.0
36,1000,0.0002733666460699,1.0,0.0
37,1000,0.0003743141987797,1.0,0.0
38,1000,0.0002501838434909,1.0,0.0
39,1000,0.0001829339435062,1.0,0.0
40,1000,0.0001550599126858,1.0,0.0
41,1000,2.4897835032788865e-05,1.0,0.0
42,1000,0.0001307008310504,1.0,0.0
43,1000,3.5126555189890496e-05,1.0,0.0
44,1000,2.606112070679956e-05,1.0,0.0
45,1000,2.979766304633813e-05,1.0,0.0
46,1000,1.964655359643075e-05,1.0,0.0
47,1000,0.0002629431182867,1.0,0.0
48,1000,1.4610841219564463e-05,1.0,0.0
49,1000,1.771946222106635e-05,1.0,0.0
50,1000,1.6902704203403118e-05,1.0,0.0
51,1000,1.5373703945442685e-05,1.0,0.0
52,1000,0.0001291486510126,1.0,0.0
53,1000,0.0001194739147649,1.0,0.0
54,1000,1.128298009689388e-05,1.0,0.0
55,1000,9.38432349357754e-05,1.0,0.0
56,1000,1.03592520872553e-05,1.0,0.0
57,1000,9.92113209576928e-05,1.0,0.0
58,1000,9.021884920912273e-06,1.0,0.0
59,1000,1.0493437059722057e-05,1.0,0.0
60,1000,1.0606003115753992e-05,1.0,0.0
61,1000,6.184652920637745e-05,1.0,0.0
62,1000,7.315816759501104e-06,1.0,0.0
63,1000,8.151896281560767e-06,1.0,0.0
64,1000,8.273533239844255e-06,1.0,0.0
65,1000,8.405498334695949e-06,1.0,0.0
66,1000,9.566277384465138e-06,1.0,0.0
67,1000,6.7132653498447326e-06,1.0,0.0
68,1000,1.052697280101711e-05,1.0,0.0
69,1000,6.190010680029445e-06,1.0,0.0
70,1000,6.976988714768595e-06,1.0,0.0
71,1000,6.199797752515224e-06,1.0,0.0
72,1000,6.388077480323773e-06,1.0,0.0
73,1000,6.096437545011213e-06,1.0,0.0
74,1000,7.013343832795727e-06,1.0,0.0
75,1000,5.323234802290244e-06,1.0,0.0
76,1000,5.143782260574881e-06,1.0,0.0
77,1000,4.68043779733307e-06,1.0,0.0
78,1000,5.620042742293663e-06,1.0,0.0
79,1000,4.79164251032671e-06,1.0,0.0
80,1000,5.17620154028009e-06,1.0,0.0
81,1000,5.305644350528382e-06,1.0,0.0
82,1000,4.141355006481717e-06,1.0,0.0
83,1000,4.75547820144584e-06,1.0,0.0
84,1000,4.75547820144584e-06,1.0,0.0
85,1000,4.75547820144584e-06,1.0,0.0
86,1000,4.75547820144584e-06,1.0,0.0
87,1000,4.75547820144584e-06,1.0,0.0
88,1000,4.75547820144584e-06,1.0,0.0
89,1000,4.75547820144584e-06,1.0,0.0
90,1000,4.75547820144584e-06,1.0,0.0
91,1000,4.75547820144584e-06,1.0,0.0
92,1000,4.75547820144584e-06,1.0,0.0
93,1000,4.75547820144584e-06,1.0,0.0
94,1000,4.75547820144584e-06,1.0,0.0
95,1000,4.75547820144584e-06,1.0,0.0
96,1000,4.75547820144584e-06,1.0,0.0
97,1000,4.75547820144584e-06,1.0,0.0
98,1000,4.75547820144584e-06,1.0,0.0
99,1000,4.75547820144584e-06,1.0,0.0
100,1000,4.75547820144584e-06,1.0,0.0
